,artist_name,artist_id,followers,popularity,genres
4418,Gianni Brezzo,3JJR0ExBP5G8uyhcViM14W,1696,35,"['indie jazz', 'jazztronica', 'uk contemporary jazz']"
4419,Blundetto,3bWxjvKUe8YV0VkI5d3I1Y,28674,53,"['electro jazz', 'electronica', 'nu jazz']"
4420,Danny Keane,69p51Y6qgS5HiaR7UNghuR,462,28,[]
4421,Anthony Drawn,1TYsIU7QKwwZ3IieKIE6oo,903,52,[]
4422,Knowsum,5n286gaq2TJok5XfBjSX7q,5077,46,"['chillhop', 'indie deutschrap', 'jazz boom bap']"
4423,Grégoire Pignède,793NIRIxR2Rm9GnNecEk7y,4,27,[]
4424,Ferdinand Schwarz,3NNGaCTd5ocJPjmPooObtA,163,44,[]
4425,Derrick Hodge,1jvBVqm4g5Jk8tEmKoYoes,11668,37,"['contemporary jazz', 'indie jazz', 'neo r&b', 'uk contemporary jazz']"
4426,Simon Jefferis,3pqAGIw1dthOiaFvDERi74,3764,42,[]
4427,Ife Ogunjobi,2nkMktddAGCSVHJlsO6eUK,168,20,[]
4428,Ben Vize,7swDQQMC05MQbZoq6cxxzC,19,20,[]
4429,David Mrakpor,7JNCmuOVO13j5XNE8s1Bvr,36,21,[]
4430,James Copus,3QKktO8tdBUJq3qhZ3Iqrg,360,21,[]
4431,Tom Cawley,0aH8SZE75hSgxzdcuVjv0L,100,23,[]
4432,Conor Chaplin,4OL6krKLt3oWc2PA0MTSui,11,21,[]
4433,Jason Brown,0WSt6xUyHBsceCqUgcZTiv,143,20,[]
4434,Chiminyo,5Tq4hCIhkaXbgvsJewMJQ4,687,30,[]
4435,Clara Serra López,1hU11hTmHiEJqD1beShi9I,13,22,[]
4436,Greg Foat,20HVrU8f5rcNg2aZkMiSP0,4626,40,"['indie jazz', 'uk contemporary jazz']"
4437,Joshua Redman,3uaHfXYx9Fh4HjqMbrWn5S,70771,50,"['bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'hard bop', 'indie jazz', 'jazz', 'jazz funk', 'jazz fusion', 'jazz saxophone', 'straight-ahead jazz']"
4438,Brian Blade,0nXwIc4NAbu2K881ealRDu,21470,43,"['contemporary jazz', 'jazz drums']"
4439,Meraki,2pgo4QZ1CDt3LAOKQWdVpN,117,21,[]
4440,Jacky Naylor,3UDdIBChzJz9mLm05W45Ph,5,15,[]
4441,Nick Jurd,0jzEWq8gmFuq75Z8v0K6vQ,0,15,[]
4442,Jonathan Silk,4TXqPXfD1KaotbzZwKgqLs,20,15,['scottish jazz']
4443,Christian Sands,1OVmnAhTevnwsr902sVIjU,5684,31,['modern jazz piano']
4444,Makaya McCraven,5FnpXrrMdJVZCK54oHWqUa,32227,46,"['contemporary jazz', 'experimental jazz', 'indie jazz']"
4445,Diana Krall,5z1VAFwT35EVvCp1XlZZuL,776784,70,"['adult standards', 'contemporary vocal jazz', 'jazz pop', 'lounge', 'soul', 'vocal jazz']"
4446,Jussi Lehtonen Quartet,5VT1ZN6SflYc1sFLkPQqOZ,161,29,[]
4447,Holger Marjamaa,3vFAMSmY93yEFj520QpnMQ,8,21,[]
4448,Thomas Fonnesbæk,2GWMZZQNuU0VZra0suXVph,1534,36,"['danish jazz', 'swedish jazz']"
4449,Justin Kauflin,4sqzADf5mxSxx3IV9GICBU,4852,30,[]
4450,Alan Braufman,2e0U1o784LrLomZQcvKH6H,576,32,[]
4451,Pat Coil,2B8UFlcrZdKZD5qV83m503,4615,40,[]
4452,Danny Gottlieb,29aflj7NM4ocg7fMqbhifM,272,33,[]
4453,Jacob Jezioro,2LItgcmlHsUt6BikoXc1Df,5,34,[]
4454,Conrad Herwig,7xHUfrXaMkL3lRpJxO6QdI,2508,24,"['contemporary post-bop', 'jazz brass', 'jazz trombone']"
4455,Joe Farnsworth,42ICgxJl0MTeVV8IeFGuP4,398,37,[]
4456,Davy Mooney,4d73pkSAEvk4LdXH4DTyxq,323,28,[]
4457,ARTEMIS,7kjwuPH9RX2FaR1R0Tde4W,1726,36,[]
4458,Cécile McLorin Salvant,6PkSULcbxFKkxdgrmPGAvn,57124,53,"['contemporary vocal jazz', 'jazz pop', 'vocal jazz']"
4459,Thomas Dutronc,6ADpAfFsO5dJadJoBKv3nz,52588,50,"['chanson', 'french rock']"
4460,Stacey Kent,03EYBMnqSchCMp5D9qmFXi,189079,63,"['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']"
4461,Christian McBride Big Band,2mJpDXdX4novEaO3vuSN2i,3613,33,['modern big band']
4462,Immanuel Wilkins,5szMuuBbDzULkagWIfI5LG,1581,34,['contemporary jazz']
4463,Bart-Jan Hogenhuis,7m6f9S82i8F66yr6Efpgjk,87,19,[]
4464,The Jazz Seekers,1K6IcbnI4HSwAjecks1vG1,96,28,[]
4465,Will Bonness,2XicePOelCV9UVv6Ir1Xgo,175,28,[]
4466,Flower Machine,6xdzOknyTheFGY8sY4rYtM,18,21,[]
4467,Thomas Agergaard,7nO0nJPGNCS2JIL91ifpJ8,75,22,[]
4468,Simon Spang-Hanssen,6dZV0SKjmBTGEeqP15A7CI,53,21,[]
4469,Klavs Hovman,4OCvQTU3929cInXwaNuYQq,69,23,[]
4470,Marilyn Mazur,4sb3Y6tcQku2jQucdzx8PM,3027,27,"['ecm-style jazz', 'jazz drums', 'norwegian jazz']"
4471,Max Bessesen,6HIDYmbmt7QVf8Stfnu4Wm,87,22,[]
4472,Ron Miles,1FTPaN9v2BFiu2LglOdZKP,1802,34,['jazz trumpet']
4473,Carsten Dahl,4CSBqdnCyXayFaZR10Pvda,1462,36,"['danish jazz', 'danish modern jazz']"
4474,Lennart Ginman,2s2DJXB8q7ahN97T2gAeKX,161,35,[]
4475,Thomas Blachman,2HJEk3ULU54nb5csZV35Aw,574,35,['danish jazz']
4476,Caity Gyorgy Quartet,7MCpoKftSxsTCS8UBu1GFa,667,28,[]
4477,Dan Pugach Nonet,46BPLOUnBFKOVIW6EBv172,170,20,[]
4478,Nicole Zuraitis,7G5hZmmEd71pbEqiBNWp8A,448,20,[]
4479,Regina Carter,3lWP7nrnwtWJFOANMDz0GJ,7450,34,['jazz violin']
4480,Jon Batiste,0eRbECAGCLLiTyVXPBRexU,56499,49,['new orleans jazz']
4481,John Daversa,6TSQlfx3Oq6mLxhkzUTd9l,1253,23,[]
4482,Harvey Mason,2MNNVXEpagQ3QWiOkXjQyT,9284,40,"['jazz drums', 'jazz funk', 'post-disco', 'soul jazz']"
4483,Charles Tolliver,0z1dQNcFhJxJjJPg9TQH3t,1501,17,"['avant-garde jazz', 'free improvisation', 'free jazz']"
4484,Lenny White,478WAnkTtQach00La2gvxR,10597,33,"['jazz funk', 'jazz fusion']"
4485,Buster Williams,0pSoLnWrkv4lvm0CBl526G,1406,24,['jazz double bass']
4486,Manuel Valera New Cuban Express Big Band,4ohdyzNmIZcJZv6laLFTbV,74,14,[]
4487,Sofia Rei,6jIvSVTvBMdlsCWqTQJKbJ,1504,17,[]
4488,Manuel Valera,76RyqtLsvbJFynRIu9dXJ8,901,16,"['jazz cubano', 'modern jazz piano']"
4489,Michael Rodriguez,7tozhhOhSpqQacs5tQjlNt,23048,26,['latin christian']
4490,Andrew Gutauskas,10HUyu0prqSs9k9xOvsYCr,102,13,[]
4491,Jimmy Macbride,1W6vCfWWnL6VDvZJHpjh3i,32,24,[]
4492,Gathering in Jazz,76ByYkq6kq4j3eWue0iTJh,142,28,['danish modern jazz']
4493,Jimmy Heath,5GX8UFlG4vXVXDv8KqDLvk,6240,35,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'soul jazz']"
4494,Gregory Porter,06nevPmNVfWUXyZkccahL8,419038,68,"['contemporary vocal jazz', 'jazz pop', 'neo soul', 'vocal jazz']"
4495,Matt Dusk,1UbA3tvm40VqUsiFlJaPCs,13038,43,['contemporary vocal jazz']
4496,Misha Mullov-Abbado,3OSYVINCz3vaPYV4DhvSS7,1960,36,[]
4497,Doxas Brothers,5a2mlBBRRNNYfpMdHjFgI5,13,21,[]
4498,B/Y Organism,0Q5lEJoSgYToHOSD0lAiIX,69,17,[]
4499,Tigran Hamasyan,0D3h8NZqNp7BN97JwtV6eW,87055,50,"['contemporary jazz', 'indie jazz', 'jazz piano', 'modern jazz piano']"
4500,Dominic Lalli,26yPd9oAkQluW2jHUQn356,988,42,[]
4501,Marcin Wasilewski Trio,2UGL8QDKTSVXMqZqQR8DRL,13814,46,"['contemporary jazz', 'contemporary post-bop', 'ecm-style jazz', 'german jazz', 'italian jazz', 'jazz fusion', 'jazz trio', 'modern jazz trio', 'norwegian jazz', 'polish jazz', 'polish modern jazz', 'swedish jazz']"
4502,John Lake,4dyFqMBXDGSMXAev9B0NGX,57,17,[]
4503,Benny Green,4g55GmK5iQOyCoDdQCzWKZ,6258,29,"['contemporary post-bop', 'hard bop', 'japanese jazz', 'jazz piano', 'stride']"
4504,Chick Corea,5olDKSsFhhmwh8UCWwKtpq,202616,56,"['bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'ecm-style jazz', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano']"
4505,Mike Casey,33KVH120xKsKhJncJcaoe2,2270,39,['focus beats']
4506,Lou Donaldson,1z3BNUSDJB5V6sCYKJWH4q,2544,47,[]
4507,Gene Harris & The Three Sounds,7wpE9ePlaLVOdFrSs9BX8B,5313,34,"['jazz funk', 'soul jazz']"
4508,"Medeski, Martin & Wood",2Hg4SUNDuIn8xIidz9GxFw,84456,46,"['contemporary jazz', 'instrumental funk', 'jam band', 'jazz fusion', 'jazz organ', 'jazz trio', 'modern jazz trio']"
4509,Ezra Collective,5BRAUN0yN8557PLRZIr02W,77610,53,"['british jazz', 'indie jazz', 'indie soul', 'uk contemporary jazz']"
4510,Jimmy Smith,5GXruybcLmXPjR9rKKFyS6,63679,50,"['bebop', 'contemporary post-bop', 'cool jazz', 'hammond organ', 'hard bop', 'jazz', 'jazz blues', 'jazz funk', 'jazz fusion', 'jazz organ', 'soul jazz']"
4511,Sidney Bechet,1RsmXc1ZqW3WBs9iwxiSwk,82050,52,"['bebop', 'big band', 'cool jazz', 'dixieland', 'jazz', 'jazz clarinet', 'new orleans jazz', 'ragtime', 'stride', 'swing', 'vocal jazz']"
4512,Johnny Griffin,52cM6vrM4MJ8g4H7Ibo5fZ,13327,35,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'soul jazz']"
4513,Jacky Terrasson,2I5A4xP3QGJEDKGhhXMAVr,15202,48,"['contemporary post-bop', 'cool jazz', 'german jazz', 'jazz', 'jazz piano', 'modern jazz piano', 'straight-ahead jazz', 'vocal jazz']"
4514,Joe Henderson,3BG0nwVh3Gc7cuT4XdsLtt,77824,49,"['avant-garde jazz', 'bebop', 'big band', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'japanese jazz', 'jazz', 'jazz funk', 'jazz fusion', 'jazz saxophone', 'soul jazz']"
4515,Gerald Clayton,5mYw31MXiGnqTMliAcl7m8,13668,36,"['contemporary jazz', 'contemporary post-bop', 'modern jazz piano', 'straight-ahead jazz']"
4516,Nduduzo Makhathini,6EvFcDtvFuVugEtZNslkft,5849,28,['south african jazz']
4517,Charles Lloyd,0GC1oqEWpiAjfE7jm5LQO5,20375,46,"['avant-garde jazz', 'bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'free jazz', 'jazz', 'jazz fusion', 'jazz quartet', 'jazz saxophone', 'swedish jazz']"
4518,Dr. Lonnie Smith,1ZpPJRe9erwiWi548SKVyn,31835,43,"['bebop', 'contemporary post-bop', 'hammond organ', 'hard bop', 'instrumental funk', 'jazz', 'jazz funk', 'jazz organ', 'soul jazz']"
4519,Ike Quebec,6y7dRlvApiCjP12JrxWQjh,9686,37,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'soul jazz']"
4520,Thad Jones,6DbqS0X8cSFOPGsvyze2yh,16057,41,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz trumpet', 'soul jazz']"
4521,Horace Silver Quintet,4PNIQCDBeVCSSqKUhvkP8Y,10060,34,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'soul jazz']"
4522,Lou Donaldson,063xkuRULzZu8fcoPR2rKR,30440,44,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz saxophone', 'soul jazz']"
4523,Kenny Barron Quintet,4fV8RoCy9P8JLEJirqs1MJ,984,25,[]
4524,Jack McDuff,0GX5PlFlvOiEdNvA7YHJzs,13803,36,"['hammond organ', 'jazz funk', 'jazz organ', 'soul jazz']"
4525,Kenny Dorham,2fMvylhnE23sAlyePKK8er,42591,43,"['avant-garde jazz', 'bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz trumpet', 'soul jazz', 'stride', 'vocal jazz']"
4526,Sonny Clark,1Sc9ykJB728MAZab1Ocwy8,32800,42,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz piano', 'soul jazz', 'stride']"
4527,Bill Charlap,2QX8yUROOnWTSLFg4sZ9Gg,13086,46,"['bebop', 'contemporary post-bop', 'cool jazz', 'jazz piano', 'modern jazz piano', 'stride']"
4528,Grant Green,6dAtGAnHCQ1ujMUZ9Ep82k,69514,50,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz guitar', 'soul jazz']"
4529,Charlie Hunter,0si9BxvM2C33fAIkr1pgUc,37305,49,"['jazz funk', 'jazz fusion', 'jazz guitar', 'soul jazz']"
4530,Milt Jackson,23i8EixXKG0EWGRCfHlUGN,22652,44,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz vibraphone', 'soul jazz', 'stride']"
4531,Kandace Springs,19j0iFmJ5A6CMT0MVZZU4O,29073,45,"['contemporary vocal jazz', 'jazz pop', 'vocal jazz']"
4532,Bobbi Humphrey,0JbqyQSsMK7TavqlR0yNON,35035,41,"['funk', 'jazz flute', 'jazz funk', 'soul jazz']"
4533,Ronnie Foster,4B5XByhwtjsqGxs91fYMhZ,13022,38,"['jazz funk', 'soul jazz']"
4534,Miles Davis Quartet,4sQVPSDmfqIxG9W8o2EROX,58347,36,"['bebop', 'cool jazz', 'hard bop', 'jazz', 'jazz quartet']"
4535,Tina Brooks,4JgvfZeCWGzEPGR6yVaXuX,10085,30,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'soul jazz']"
4536,Donald Byrd,3ZUZYvTkSr7kJQyAXVpqaL,73195,53,"['afrobeat', 'bebop', 'contemporary post-bop', 'cool jazz', 'funk', 'hard bop', 'indie jazz', 'jazz', 'jazz funk', 'jazz fusion', 'jazz trumpet', 'soul', 'soul jazz']"
4537,Jason Moran,7g3iwvP459BN53F7CDxemI,12352,31,"['contemporary jazz', 'contemporary post-bop', 'jazz piano', 'modern jazz piano']"
4538,Big John Patton,1N0ymPm6hUQbmzXDuERfeT,5454,28,"['bebop', 'hard bop', 'jazz funk', 'jazz organ', 'soul jazz']"
4539,Brian Blade & The Fellowship Band,4gjFkHMQ2r46oQ7gsIQaCF,18824,39,"['contemporary jazz', 'contemporary post-bop']"
4540,James Francies,0K4Pj79XGQRXv1ESJADlMX,4658,39,[]
4541,José James,4l2MwXYwUDQKHcUXwCZjEz,100834,54,"['belgian modern jazz', 'contemporary vocal jazz', 'funk', 'indie jazz', 'indie soul', 'neo soul', 'soul', 'vocal jazz']"
4542,Blue Note All-Stars,1NOtlIr1BeewiY7mrOrfFV,4014,25,[]
4543,Ambrose Akinmusire,4ai53dgSBGhQwcFtGyY1bF,30873,41,"['contemporary jazz', 'contemporary post-bop', 'indie jazz', 'jazz trumpet', 'uk contemporary jazz']"
4544,Robert Glasper,5cM1PvItlR21WUyBnsdMcn,258541,63,"['alternative r&b', 'contemporary jazz', 'indie jazz', 'indie soul', 'modern jazz piano', 'neo soul']"
4545,Eric Dolphy,6rxxu32JCGDpKKMPHxnSJp,58319,36,"['avant-garde jazz', 'bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'free improvisation', 'free jazz', 'hard bop', 'jazz', 'jazz fusion', 'soul jazz']"
4546,Trombone Shorty,37ZvFp654tY74Z1D2TLOGR,129303,50,"['funk', 'jazz trombone', 'new orleans funk']"
4547,Cassandra Wilson,6TZ5t4kclsmGWHqb3mGyha,58075,48,"['contemporary vocal jazz', 'vocal jazz']"
4548,R+R=NOW,6YwDgZxJVXO6N24VU8XMU5,17210,32,"['indie jazz', 'neo r&b']"
4549,Kendrick Scott Oracle,0IyuDlCVbMa3TAoVaDKEeL,8327,39,['contemporary jazz']
4550,Bobby Hutcherson,3uO6HG2JwyP744sg4PMmg5,28256,44,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz vibraphone', 'mallet', 'soul jazz']"
4551,Larry Young,6Y6kAZs0W9NNsxNbpImPvq,5643,27,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz organ', 'soul jazz']"
4552,Joel Ross,5OSxNS2UGq8dW38T57o78l,5411,36,['jazz vibraphone']
4553,Soulive,6mWEaOFdcN3s30GuFWruGO,47936,42,"['funk', 'instrumental funk', 'jam band', 'jazz funk', 'jazz organ', 'soul jazz']"
4554,Ornette Coleman,47odibUtrN3lnWx0p0pk2P,83493,39,"['avant-garde jazz', 'bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'experimental', 'free improvisation', 'free jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz saxophone', 'norwegian contemporary jazz']"
4555,Madlib,5LhTec3c7dcqBvpLRWbMcf,241600,70,"['alternative hip hop', 'funk', 'hip hop', 'indie jazz', 'psychedelic hip hop']"
4556,Erykah Badu,7IfculRW2WXyzNQ8djX8WX,1906387,70,"['afrofuturism', 'hip hop', 'neo soul', 'r&b', 'soul', 'urban contemporary']"
4557,Orlando Rosé,2E30iFPJsZc9aWS9J2FZHN,18,39,[]
4558,Andrea Stefano,7hyroNuGeG9kBa5aQVJVzL,11,39,[]
4559,Edmony Krater,4lXQcK6QxfnG6VMtj3TbeF,866,31,['gwoka']
4560,Bill Loko,0r6b4CqtfIXtTkKR9aqQQA,371,35,['afro-funk']
4561,Rampa,08jywfUS0hp8XYlYs0cvz8,41491,54,"['afro house', 'deep disco house', 'deep euro house', 'microhouse', 'minimal tech house', 'minimal techno', 'organic house', 'tech house']"
4562,&ME,5mIowAJMp7RKNheelruV5z,39597,55,"['afro house', 'deep disco house', 'microhouse', 'minimal tech house', 'organic house', 'tech house']"
4563,Penny Penny,06Q8GDhLVAoLAQwwFCPiAp,5874,35,['kwaito']
4564,Oneness Of Juju,4ALwsFQJ7K7X4CowneIqsc,2981,26,['afrobeat']
4565,Kutiman,0sDJfnuudhMaEmFPvALK2e,32349,46,"['afrobeat', 'israeli indie']"
4566,David Walters,2ewpXb8jCBlsBscjDCcAG7,4439,44,[]
4567,Seun Kuti,1GQur7dDvAWhKT9u9YwBJZ,24974,42,"['afrobeat', 'afropop', 'world']"
4568,Guts,5mMkUZv8uUrlH0SHX89BeS,151929,63,"['bboy', 'electronica', 'nu jazz']"
4569,Khruangbin,2mVVjNmdjXZZDvhgQWiakk,721146,74,['neo-psychedelic']
4570,John Beltran,0si3qPiSptTnVbdGByVAMd,5970,35,"['dub techno', 'float house', 'microhouse', 'minimal techno', 'techno']"
4571,Detroit Swindle,6hJtgCB3L5cnJSND7sp6GU,58276,52,"['deep disco house', 'deep house', 'disco house', 'float house', 'house', 'indie soul', 'minimal tech house']"
4572,Jungle By Night,2StcyX3fmelae5agBHIkDO,28535,45,"['dutch indie', 'dutch pop', 'dutch rock']"
4573,Liquid Saloon,3BNFABSmkMPrS0H2oKZm2G,1375,27,['israeli jazz']
4574,Laurent Bardainne,077jd0crcXmExS5nOSDhQw,967,31,[]
4575,Tigre d'Eau Douce,2J0cbdwUlJkBYkQYIDDU5k,254,31,[]
4576,The Pendletons,7LzEoX1kEvrogY1Vc5bl55,1291,22,['boogie']
4577,Gizelle Smith,76xP5lEB0Xexpb7oNnAdAp,3019,27,['deep funk']
4578,The Allergies,2v2cdjqYIpT8ZBpflNTttY,16261,45,"['bboy', 'big beat']"
4579,Andy Cooper,7xLdezwE6OgwbhOSWolWuz,2615,37,[]
4580,Marietta Smith,4Blw3ZwUWUvEZ7nkgGDdRi,21,32,[]
4581,Tender Games,0ZkJ54ZnjZt0ZuoQpXbR8U,5386,39,[]
4582,Leonardo Marques,1D0MIo5N8QMrSB0Ek1iHPH,1198,27,['belo horizonte indie']
4583,Pete Josef,7c59lOg1veety7jD83d31w,11082,43,['indie jazz']
4584,Marie Lister,34z60znzjfkP95N7ijlBkl,31,26,[]
4585,Superfónicos,0PnlcPHQb1NOI2tgIXomGk,1283,22,[]
4586,Ruby Rushton,6DO2Eyazl6ToBSvp7OGLuF,9764,39,"['indie jazz', 'uk contemporary jazz']"
4587,The Souljazz Orchestra,0MiCOT2cVYso39XSskiUUo,58785,48,"['afrobeat', 'afropop', 'bboy', 'brass band', 'funk', 'instrumental funk', 'latin afrobeat', 'nu jazz', 'world']"
4588,Bosq,2tpbLTmBZZcGvcCHX6uw1U,10258,43,"['afrobeat', 'indie soul']"
4589,Kuyen,19Dh373FE7YK7FWvVxOk3b,43,34,[]
4590,Uppers Chapter 2,7vgsluTYoqjWOYriW3PeRX,59,20,[]
4591,Kill Emil,3y9hQYlwNKqhdybIJTFzTr,3722,34,['greek downtempo']
4592,Bandé-Gamboa,0GvJLG8dgOx1tLGSXJW4Kf,210,22,[]
4593,Keleketla!,7jIuM7cuEe0bBfoNhISVXU,2885,33,"['chamber psych', 'indie jazz']"
4594,Coldcut,5wnhqlZzXIq8aO9awQO2ND,34431,44,"['big beat', 'ninja', 'trip hop', 'turntablism']"
4595,Tony Allen,6JpZEemWmunccsrHXFUOgi,76351,54,"['afrobeat', 'afropop', 'funk', 'indie jazz', 'soul', 'world']"
4596,Nono Nkoane,6U6mRi1Ggv5x8ZMMVkpyUm,108,30,[]
4597,Thabang Tabane,2kJc29uqdxbvvH670LozXy,756,30,[]
4598,Gally Ngoveni,1E99VOe0iWh1CMVBJ17sf6,22,30,[]
4599,Sibusile Xaba,3UZ496XnQSGebDZ8jQqtIJ,1538,30,[]
4600,Tamar Osborn,6HdadX6rv2g0EWghE5KkPj,78,30,[]
4601,Dele Sosimi,2HHFbP3OFh0bOgdnMYfqsc,8544,40,['afrobeat']
4602,Afla Sackey,6HbtkYhKlvY9R1m2PkW6YS,59,32,[]
4603,Antibalas,2KGF6IKZfVGCKfyqcNVGfh,50246,42,"['afrobeat', 'afropop', 'funk', 'latin afrobeat', 'world']"
4604,Djavan,5rrmaoBXZ7Jcs4Qb77j0YA,1600001,69,"['bossa nova', 'mpb', 'musica alagoana']"
4605,Marizinha,2E7RJStNCRGdzJbT1AzpwA,44,30,[]
4606,KOKOROKO,3u9rbdcmA6CxjxOAkjaeFr,120058,56,"['british jazz', 'indie jazz', 'indie soul']"
4607,Cotonete,7vRJDtEvLW2MZ4ISs1Zddy,3646,36,[]
4608,Dimitri From Paris,5Il27M5JXuQLgwDgVrQMgo,37760,49,"['disco house', 'shibuya-kei']"
4609,Sunlightsquare,04Yb1Hoq1XbQHmjjLhs4Et,2772,36,[]
4610,Yta Jourias,2SGAAoINRpH9UQf7Gq9WcK,153,23,[]
4611,Surv,2DMOI9FmfrkEXFPLPUi6TQ,512,31,[]
4612,The Brooks,7GnRzYsBXvLyhcdFEtCAei,2823,31,[]
4613,Afrik Bawantu,2cfMyJQIEEqNhfiqQ24bUW,341,23,[]
4614,Skinshape,1itM5tXaK5THggpXA7ovAe,140710,59,"['indie soul', 'psychedelic soul']"
4615,Idd Aziz,0LC3HTEh3afI3UfpmSdShk,496,43,[]
4616,Dalton,1mhxhtwWXI7RbOxOo8IIfd,1037,30,['arab groove']
4617,Rob,4jpNZxt78TUp0vGQpvFLjr,2260,28,[]
4618,Nautilus,2jl9g1q4H325ckCuUkiuxq,443,25,['japanese jazz']
4619,Hindi Zahra,6QncudMSOiKxYRIKRDks6S,162098,56,['world']
4620,Cho and Random Impetus,2AORK16AakSExFY018sVyF,200,22,[]
4621,Crazy P,6jOz2B9qeID4dLP1o8bFGf,79787,59,"['alternative dance', 'deep house', 'disco', 'disco house', 'electronica', 'filter house', 'indie soul', 'nu disco', 'vocal house']"
4622,Ze Spirits Band,07NE1hzpDhvTw4vriH5Ec5,58,20,[]
4623,Esa Williams,7aYAOm7Y43oWIXMYILSlPH,99,2,[]
4624,Flamingo Pier,0gWNgpI1v73a7BEbi39wt8,2953,36,[]
4625,Gabriele Poso,2yApCA4GzuGb9oDS5I5Fjp,1384,32,[]
4626,Hanlei,52XjTMBxCVoJDBnTvDUV90,42,21,[]
4627,Lungile Masitha,0fHirKlpXseLcf9EFvUiRc,33,15,[]
4628,Lettuce,1fZXjUQEkVbB0TvZX4qFR8,144106,54,"['funk', 'funk rock', 'instrumental funk', 'jam band', 'modern funk']"
4629,Smoove & Turrell,2H1QvrzVgcOKPRpYF8xDUn,19483,43,"['bboy', 'funk', 'modern funk']"
4630,Les Frères Smith,2DsPD1Xb7F2oukRHmrkEqQ,986,20,[]
4631,Djosa,6fbLoqbGYp98LrFDp4GMeC,74,22,[]
4632,Jeannette Ndiaye,2trDKGvhEsWjDTHlELK7Mw,225,25,[]
4633,Blue Lab Beats,4YLUMAgNyttwx4hUHgtBtR,30957,50,"['indie jazz', 'indie soul', 'neo r&b', 'uk contemporary jazz']"
4634,Moses Boyd,1otDUlTEBjcyDQg6CkHRaV,34831,48,"['british jazz', 'indie jazz', 'indie soul', 'uk contemporary jazz']"
4635,Nérija,3alosBIW8nGb6TXqfM8wbI,12399,41,"['indie jazz', 'uk contemporary jazz']"
4636,Tunnelvisions,0IhfJZiFjHqE9mJ9INjp7x,12855,47,"['ethnotronica', 'organic house', 'tech house']"
4637,Yuksek,2ePIzx9NjxplS724QMZtsf,80562,54,"['alternative dance', 'disco house', 'electro house', 'electrofox', 'electronica', 'filter house', 'french indie pop', 'french indietronica', 'indie soul', 'new french touch', 'new rave', 'nu disco']"
4638,Bertrand Burgalat,2JzpIUoj6kZ8r11iE46yq7,5602,39,['french soundtrack']
4639,Fédia Laguerre,708IL56mjMc2k3ORhcpxtS,264,22,[]
4640,Voilaaa,6MQoRoLtsUg7Fzi5nJGmC1,12668,47,['afrobeat']
4641,HOWES3,0Ky1tgoT4tGP4yFEYOBfof,2005,30,['uk contemporary jazz']
4642,Mr. Käfer,79U1adgS3jIlP28wwMHqGJ,4484,61,"['chillhop', 'jazz boom bap']"
4643,Koji Ono,2EbfpMeKD4iAOMGxUGP3pC,726,28,[]
4644,Ian Pooley,1m4GViPjIy4T8Pd0Iz6hRS,18451,44,"['chicago house', 'deep house', 'disco house', 'tech house']"
4645,Pat Kalla,76oG0plIe9ECJpBRKY32MP,518,38,[]
4646,Fatnotronic,5evxKull73cP7iadarMC99,5556,46,['brazilian boogie']
4647,The Bongo Hop,0vIM6xovGnCeWUNYR42Zsk,4885,39,[]
4648,Laurene P Magnani,0DdaH7M6V1DWkqJpAbHDuE,37,32,[]
4649,Erick Cosaque,1ZZCZh33risJ1bGd4GGmIJ,662,22,['gwoka']
4650,Pat Kalla & Le Super Mojo,3qOrdMiR9VBKS6MIlDH4Aj,843,27,[]
